Test Number,Data Layer,Application Layer,Test,Name Lookup,Connect,App Connect,PreTransfer,Redirect,Start Transfer,Total Time
664,MySQL,Python,python-mysql-data-procedure-1,0.000014,0.000081,0.000000,0.000092,0.000000,0.068837,0.068875
665,MySQL,Python,python-mysql-data-procedure-1,0.000015,0.000071,0.000000,0.000084,0.000000,0.068871,0.068907
666,MySQL,Python,python-mysql-data-procedure-1,0.000030,0.000100,0.000000,0.000115,0.000000,0.070598,0.070638
667,MySQL,Python,python-mysql-data-procedure-1,0.000018,0.000085,0.000000,0.000099,0.000000,0.070335,0.070382
668,MySQL,Python,python-mysql-data-procedure-1,0.000016,0.000088,0.000000,0.000102,0.000000,0.070440,0.070479
669,MySQL,Python,python-mysql-data-procedure-1,0.000014,0.000070,0.000000,0.000082,0.000000,0.070029,0.070088
670,MySQL,Python,python-mysql-data-procedure-1,0.000021,0.000093,0.000000,0.000109,0.000000,0.070637,0.070689
671,MySQL,Python,python-mysql-data-procedure-1,0.000029,0.000099,0.000000,0.000115,0.000000,0.070970,0.071045
672,MySQL,Python,python-mysql-data-procedure-1,0.000016,0.000086,0.000000,0.000124,0.000000,0.073830,0.073884
673,MySQL,Python,python-mysql-data-procedure-1,0.000023,0.000103,0.000000,0.000118,0.000000,0.070893,0.070956
674,MySQL,Python,python-mysql-data-procedure-1,0.000015,0.000069,0.000000,0.000081,0.000000,0.068702,0.068764
675,MySQL,Python,python-mysql-data-procedure-1,0.000016,0.000158,0.000000,0.000171,0.000000,0.069064,0.069098
676,MySQL,Python,python-mysql-data-procedure-1,0.000015,0.000105,0.000000,0.000119,0.000000,0.071235,0.071296
677,MySQL,Python,python-mysql-data-procedure-1,0.000017,0.000075,0.000000,0.000088,0.000000,0.069522,0.069569
678,MySQL,Python,python-mysql-data-procedure-1,0.000016,0.000103,0.000000,0.000116,0.000000,0.070559,0.070603
679,MySQL,Python,python-mysql-data-procedure-1,0.000018,0.000091,0.000000,0.000110,0.000000,0.069284,0.069342
680,MySQL,Python,python-mysql-data-procedure-1,0.000015,0.000082,0.000000,0.000095,0.000000,0.068706,0.068761
681,MySQL,Python,python-mysql-data-procedure-1,0.000015,0.000076,0.000000,0.000088,0.000000,0.068663,0.068717
682,MySQL,Python,python-mysql-data-procedure-1,0.000018,0.000092,0.000000,0.000112,0.000000,0.069949,0.069979
683,MySQL,Python,python-mysql-data-procedure-1,0.000015,0.000072,0.000000,0.000084,0.000000,0.069199,0.069238
684,MySQL,Python,python-mysql-data-procedure-1,0.000014,0.000070,0.000000,0.000081,0.000000,0.068399,0.068444
685,MySQL,Python,python-mysql-data-procedure-1,0.000024,0.000093,0.000000,0.000105,0.000000,0.070405,0.070460
686,MySQL,Python,python-mysql-data-procedure-1,0.000017,0.000073,0.000000,0.000084,0.000000,0.068916,0.068961
687,MySQL,Python,python-mysql-data-procedure-1,0.000014,0.000072,0.000000,0.000083,0.000000,0.069539,0.069583
688,MySQL,Python,python-mysql-data-procedure-1,0.000016,0.000069,0.000000,0.000080,0.000000,0.070767,0.070812
689,MySQL,Python,python-mysql-data-procedure-1,0.000016,0.000105,0.000000,0.000117,0.000000,0.069642,0.069690
690,MySQL,Python,python-mysql-data-procedure-1,0.000017,0.000104,0.000000,0.000117,0.000000,0.076809,0.076856
691,MySQL,Python,python-mysql-data-procedure-1,0.000015,0.000072,0.000000,0.000085,0.000000,0.071726,0.071767
692,MySQL,Python,python-mysql-data-procedure-1,0.000018,0.000100,0.000000,0.000119,0.000000,0.070216,0.070259
693,MySQL,Python,python-mysql-data-procedure-1,0.000016,0.000081,0.000000,0.000093,0.000000,0.071139,0.071196
694,MySQL,Python,python-mysql-data-procedure-1,0.000015,0.000074,0.000000,0.000087,0.000000,0.068709,0.068778
695,MySQL,Python,python-mysql-data-procedure-1,0.000015,0.000095,0.000000,0.000108,0.000000,0.069714,0.069765
696,MySQL,Python,python-mysql-data-procedure-1,0.000016,0.000076,0.000000,0.000094,0.000000,0.069846,0.069882
697,MySQL,Python,python-mysql-data-procedure-1,0.000015,0.000071,0.000000,0.000082,0.000000,0.069006,0.069053
698,MySQL,Python,python-mysql-data-procedure-1,0.000016,0.000071,0.000000,0.000086,0.000000,0.070557,0.070607
699,MySQL,Python,python-mysql-data-procedure-1,0.000014,0.000066,0.000000,0.000077,0.000000,0.072881,0.072918
700,MySQL,Python,python-mysql-data-procedure-1,0.000021,0.000107,0.000000,0.000123,0.000000,0.070735,0.070778
701,MySQL,Python,python-mysql-app-procedure-1,0.000015,0.000099,0.000000,0.000112,0.000000,0.046626,0.046674
702,MySQL,Python,python-mysql-app-procedure-1,0.000015,0.000067,0.000000,0.000078,0.000000,0.047582,0.047618
703,MySQL,Python,python-mysql-app-procedure-1,0.000015,0.000075,0.000000,0.000088,0.000000,0.047584,0.047624
704,MySQL,Python,python-mysql-app-procedure-1,0.000016,0.000082,0.000000,0.000094,0.000000,0.045581,0.045622
705,MySQL,Python,python-mysql-app-procedure-1,0.000015,0.000068,0.000000,0.000078,0.000000,0.045136,0.045179
706,MySQL,Python,python-mysql-app-procedure-1,0.000018,0.000075,0.000000,0.000092,0.000000,0.045824,0.045858
707,MySQL,Python,python-mysql-app-procedure-1,0.000014,0.000067,0.000000,0.000079,0.000000,0.048683,0.048727
708,MySQL,Python,python-mysql-app-procedure-1,0.000015,0.000091,0.000000,0.000104,0.000000,0.046816,0.046868
709,MySQL,Python,python-mysql-app-procedure-1,0.000014,0.000075,0.000000,0.000086,0.000000,0.046127,0.046169
710,MySQL,Python,python-mysql-app-procedure-1,0.000014,0.000063,0.000000,0.000074,0.000000,0.047339,0.047380
711,MySQL,Python,python-mysql-app-procedure-1,0.000015,0.000068,0.000000,0.000078,0.000000,0.046700,0.046736
712,MySQL,Python,python-mysql-app-procedure-1,0.000015,0.000067,0.000000,0.000079,0.000000,0.048178,0.048219
713,MySQL,Python,python-mysql-app-procedure-1,0.000014,0.000068,0.000000,0.000079,0.000000,0.048649,0.048702
714,MySQL,Python,python-mysql-app-procedure-1,0.000015,0.000069,0.000000,0.000080,0.000000,0.046332,0.046360
715,MySQL,Python,python-mysql-app-procedure-1,0.000014,0.000070,0.000000,0.000082,0.000000,0.045680,0.045717
716,MySQL,Python,python-mysql-app-procedure-1,0.000012,0.000064,0.000000,0.000075,0.000000,0.046625,0.046675
717,MySQL,Python,python-mysql-app-procedure-1,0.000016,0.000082,0.000000,0.000097,0.000000,0.049210,0.049246
718,MySQL,Python,python-mysql-app-procedure-1,0.000016,0.000069,0.000000,0.000080,0.000000,0.047007,0.047040
719,MySQL,Python,python-mysql-app-procedure-1,0.000014,0.000067,0.000000,0.000080,0.000000,0.046601,0.046650
720,MySQL,Python,python-mysql-app-procedure-1,0.000017,0.000088,0.000000,0.000104,0.000000,0.045747,0.045792
721,MySQL,Python,python-mysql-app-procedure-1,0.000015,0.000070,0.000000,0.000080,0.000000,0.046479,0.046520
722,MySQL,Python,python-mysql-app-procedure-1,0.000015,0.000075,0.000000,0.000088,0.000000,0.047904,0.047935
723,MySQL,Python,python-mysql-app-procedure-1,0.000014,0.000068,0.000000,0.000081,0.000000,0.046380,0.046447
724,MySQL,Python,python-mysql-app-procedure-1,0.000014,0.000065,0.000000,0.000076,0.000000,0.045615,0.045653
725,MySQL,Python,python-mysql-app-procedure-1,0.000014,0.000064,0.000000,0.000077,0.000000,0.049072,0.049135
726,MySQL,Python,python-mysql-app-procedure-1,0.000016,0.000088,0.000000,0.000134,0.000000,0.049885,0.049922
727,MySQL,Python,python-mysql-app-procedure-1,0.000015,0.000076,0.000000,0.000090,0.000000,0.047429,0.047480
728,MySQL,Python,python-mysql-app-procedure-1,0.000015,0.000072,0.000000,0.000083,0.000000,0.046757,0.046816
729,MySQL,Python,python-mysql-app-procedure-1,0.000019,0.000073,0.000000,0.000084,0.000000,0.046699,0.046748
730,MySQL,Python,python-mysql-app-procedure-1,0.000015,0.000063,0.000000,0.000075,0.000000,0.047703,0.047759
731,MySQL,Python,python-mysql-app-procedure-1,0.000016,0.000073,0.000000,0.000084,0.000000,0.044884,0.044933
732,MySQL,Python,python-mysql-app-procedure-1,0.000016,0.000076,0.000000,0.000093,0.000000,0.048459,0.048491
733,MySQL,Python,python-mysql-app-procedure-1,0.000015,0.000065,0.000000,0.000076,0.000000,0.045519,0.045608
734,MySQL,Python,python-mysql-app-procedure-1,0.000041,0.000095,0.000000,0.000106,0.000000,0.046641,0.046694
735,MySQL,Python,python-mysql-app-procedure-1,0.000015,0.000071,0.000000,0.000085,0.000000,0.046836,0.046873
736,MySQL,Python,python-mysql-app-procedure-1,0.000013,0.000064,0.000000,0.000075,0.000000,0.047015,0.047058
737,MySQL,Python,python-mysql-app-procedure-1,0.000015,0.000071,0.000000,0.000084,0.000000,0.048374,0.048406
738,MySQL,Python,python-mysql-app-procedure-1,0.000016,0.000079,0.000000,0.000093,0.000000,0.045999,0.046038
739,MySQL,Python,python-mysql-app-procedure-1,0.000015,0.000079,0.000000,0.000092,0.000000,0.045861,0.045922
740,MySQL,Python,python-mysql-app-procedure-1,0.000014,0.000069,0.000000,0.000081,0.000000,0.046094,0.046131
741,MySQL,Python,python-mysql-app-procedure-1,0.000015,0.000076,0.000000,0.000089,0.000000,0.044968,0.045018
742,MySQL,Python,python-mysql-app-procedure-1,0.000014,0.000068,0.000000,0.000082,0.000000,0.045822,0.045854
743,MySQL,Python,python-mysql-app-procedure-1,0.000013,0.000064,0.000000,0.000075,0.000000,0.049159,0.049193
744,MySQL,Python,python-mysql-app-procedure-1,0.000016,0.000078,0.000000,0.000090,0.000000,0.046513,0.046546
745,MySQL,Python,python-mysql-app-procedure-1,0.000017,0.000071,0.000000,0.000083,0.000000,0.045140,0.045189
746,MySQL,Python,python-mysql-app-procedure-1,0.000015,0.000070,0.000000,0.000082,0.000000,0.046183,0.046219
747,MySQL,Python,python-mysql-app-procedure-1,0.000017,0.000113,0.000000,0.000126,0.000000,0.045529,0.045569
748,MySQL,Python,python-mysql-app-procedure-1,0.000015,0.000087,0.000000,0.000099,0.000000,0.045196,0.045246
749,MySQL,Python,python-mysql-app-procedure-1,0.000017,0.000073,0.000000,0.000085,0.000000,0.044428,0.044479
750,MySQL,Python,python-mysql-app-procedure-1,0.000015,0.000073,0.000000,0.000084,0.000000,0.044279,0.044327
751,MySQL,Python,python-mysql-app-procedure-1,0.000015,0.000082,0.000000,0.000094,0.000000,0.045347,0.045388
752,MySQL,Python,python-mysql-app-procedure-1,0.000013,0.000066,0.000000,0.000076,0.000000,0.047058,0.047125
753,MySQL,Python,python-mysql-app-procedure-1,0.000014,0.000069,0.000000,0.000081,0.000000,0.045063,0.045099
754,MySQL,Python,python-mysql-app-procedure-1,0.000020,0.000078,0.000000,0.000091,0.000000,0.045827,0.045866
755,MySQL,Python,python-mysql-app-procedure-1,0.000016,0.000063,0.000000,0.000074,0.000000,0.047358,0.047396
756,MySQL,Python,python-mysql-app-procedure-1,0.000014,0.000064,0.000000,0.000074,0.000000,0.046810,0.046860
757,MySQL,Python,python-mysql-app-procedure-1,0.000015,0.000066,0.000000,0.000079,0.000000,0.045242,0.045275
758,MySQL,Python,python-mysql-app-procedure-1,0.000014,0.000071,0.000000,0.000082,0.000000,0.047166,0.047226
759,MySQL,Python,python-mysql-app-procedure-1,0.000038,0.000099,0.000000,0.000138,0.000000,0.045392,0.045425
760,MySQL,Python,python-mysql-app-procedure-1,0.000017,0.000074,0.000000,0.000086,0.000000,0.054783,0.054850
761,MySQL,Python,python-mysql-app-procedure-1,0.000015,0.000102,0.000000,0.000118,0.000000,0.047120,0.047153
762,MySQL,Python,python-mysql-app-procedure-1,0.000014,0.000065,0.000000,0.000076,0.000000,0.046614,0.046656
763,MySQL,Python,python-mysql-app-procedure-1,0.000016,0.000068,0.000000,0.000080,0.000000,0.045743,0.045780
764,MySQL,Python,python-mysql-app-procedure-1,0.000015,0.000072,0.000000,0.000084,0.000000,0.046935,0.046980
765,MySQL,Python,python-mysql-app-procedure-1,0.000013,0.000062,0.000000,0.000072,0.000000,0.047250,0.047296
766,MySQL,Python,python-mysql-app-procedure-1,0.000015,0.000074,0.000000,0.000085,0.000000,0.052905,0.052977
767,MySQL,Python,python-mysql-app-procedure-1,0.000016,0.000088,0.000000,0.000103,0.000000,0.050276,0.050312
768,MySQL,Python,python-mysql-app-procedure-1,0.000017,0.000080,0.000000,0.000090,0.000000,0.050026,0.050067
769,MySQL,Python,python-mysql-app-procedure-1,0.000016,0.000073,0.000000,0.000084,0.000000,0.045307,0.045338
770,MySQL,Python,python-mysql-app-procedure-1,0.000017,0.000088,0.000000,0.000105,0.000000,0.047394,0.047430
771,MySQL,Python,python-mysql-app-procedure-1,0.000015,0.000067,0.000000,0.000079,0.000000,0.046912,0.046957
772,MySQL,Python,python-mysql-app-procedure-1,0.000016,0.000102,0.000000,0.000114,0.000000,0.045822,0.045862
773,MySQL,Python,python-mysql-app-procedure-1,0.000022,0.000161,0.000000,0.000187,0.000000,0.045839,0.045885
774,MySQL,Python,python-mysql-app-procedure-1,0.000017,0.000073,0.000000,0.000084,0.000000,0.047721,0.047774
775,MySQL,Python,python-mysql-app-procedure-1,0.000014,0.000071,0.000000,0.000082,0.000000,0.045059,0.045096
776,MySQL,Python,python-mysql-app-procedure-1,0.000014,0.000067,0.000000,0.000079,0.000000,0.046828,0.046874
777,MySQL,Python,python-mysql-app-procedure-1,0.000015,0.000077,0.000000,0.000103,0.000000,0.047288,0.047336
778,MySQL,Python,python-mysql-app-procedure-1,0.000012,0.000063,0.000000,0.000074,0.000000,0.047120,0.047154
779,MySQL,Python,python-mysql-app-procedure-1,0.000016,0.000072,0.000000,0.000084,0.000000,0.046045,0.046081
780,MySQL,Python,python-mysql-app-procedure-1,0.000016,0.000081,0.000000,0.000100,0.000000,0.045552,0.045582
781,MySQL,Python,python-mysql-app-procedure-1,0.000015,0.000071,0.000000,0.000084,0.000000,0.045118,0.045155
782,MySQL,Python,python-mysql-app-procedure-1,0.000015,0.000068,0.000000,0.000080,0.000000,0.046098,0.046135
783,MySQL,Python,python-mysql-app-procedure-1,0.000014,0.000069,0.000000,0.000079,0.000000,0.048489,0.048547
784,MySQL,Python,python-mysql-app-procedure-1,0.000014,0.000068,0.000000,0.000079,0.000000,0.046898,0.046938
785,MySQL,Python,python-mysql-app-procedure-1,0.000015,0.000067,0.000000,0.000080,0.000000,0.046269,0.046304
786,MySQL,Python,python-mysql-app-procedure-1,0.000016,0.000089,0.000000,0.000100,0.000000,0.046237,0.046287
787,MySQL,Python,python-mysql-app-procedure-1,0.000018,0.000088,0.000000,0.000103,0.000000,0.045779,0.045830
788,MySQL,Python,python-mysql-app-procedure-1,0.000014,0.000066,0.000000,0.000078,0.000000,0.046524,0.046570
789,MySQL,Python,python-mysql-app-procedure-1,0.000014,0.000068,0.000000,0.000078,0.000000,0.046060,0.046109
790,MySQL,Python,python-mysql-app-procedure-1,0.000015,0.000069,0.000000,0.000082,0.000000,0.047178,0.047226
791,MySQL,Python,python-mysql-app-procedure-1,0.000014,0.000063,0.000000,0.000073,0.000000,0.046241,0.046272
792,MySQL,Python,python-mysql-app-procedure-1,0.000012,0.000063,0.000000,0.000073,0.000000,0.046979,0.047042
793,MySQL,Python,python-mysql-app-procedure-1,0.000016,0.000071,0.000000,0.000083,0.000000,0.045235,0.045280
794,MySQL,Python,python-mysql-app-procedure-1,0.000020,0.000084,0.000000,0.000094,0.000000,0.047044,0.047081
795,MySQL,Python,python-mysql-app-procedure-1,0.000014,0.000063,0.000000,0.000074,0.000000,0.045388,0.045433
796,MySQL,Python,python-mysql-app-procedure-1,0.000017,0.000088,0.000000,0.000102,0.000000,0.046719,0.046755
797,MySQL,Python,python-mysql-app-procedure-1,0.000019,0.000073,0.000000,0.000085,0.000000,0.046983,0.047013
798,MySQL,Python,python-mysql-app-procedure-1,0.000016,0.000079,0.000000,0.000090,0.000000,0.046998,0.047037
799,MySQL,Python,python-mysql-app-procedure-1,0.000014,0.000090,0.000000,0.000102,0.000000,0.046173,0.046206
800,MySQL,Python,python-mysql-app-procedure-1,0.000015,0.000158,0.000000,0.000170,0.000000,0.046305,0.046352
801,MySQL,Python,python-mysql-data-adprocedure-1,0.000015,0.000066,0.000000,0.000078,0.000000,0.027806,0.027842
802,MySQL,Python,python-mysql-data-adprocedure-1,0.000015,0.000066,0.000000,0.000076,0.000000,0.025738,0.025785
803,MySQL,Python,python-mysql-data-adprocedure-1,0.000013,0.000070,0.000000,0.000081,0.000000,0.025236,0.025267
804,MySQL,Python,python-mysql-data-adprocedure-1,0.000015,0.000070,0.000000,0.000083,0.000000,0.025152,0.025194
805,MySQL,Python,python-mysql-data-adprocedure-1,0.000015,0.000068,0.000000,0.000082,0.000000,0.025926,0.025955
806,MySQL,Python,python-mysql-data-adprocedure-1,0.000016,0.000079,0.000000,0.000093,0.000000,0.026025,0.026057
807,MySQL,Python,python-mysql-data-adprocedure-1,0.000014,0.000064,0.000000,0.000077,0.000000,0.025532,0.025558
808,MySQL,Python,python-mysql-data-adprocedure-1,0.000014,0.000067,0.000000,0.000078,0.000000,0.025323,0.025352
809,MySQL,Python,python-mysql-data-adprocedure-1,0.000016,0.000068,0.000000,0.000081,0.000000,0.025668,0.025705
810,MySQL,Python,python-mysql-data-adprocedure-1,0.000015,0.000091,0.000000,0.000104,0.000000,0.029890,0.029954
811,MySQL,Python,python-mysql-data-adprocedure-1,0.000016,0.000080,0.000000,0.000095,0.000000,0.028736,0.028770
812,MySQL,Python,python-mysql-data-adprocedure-1,0.000016,0.000121,0.000000,0.000143,0.000000,0.028685,0.028744
813,MySQL,Python,python-mysql-data-adprocedure-1,0.000017,0.000076,0.000000,0.000089,0.000000,0.029699,0.029741
814,MySQL,Python,python-mysql-data-adprocedure-1,0.000036,0.000085,0.000000,0.000101,0.000000,0.025249,0.025279
815,MySQL,Python,python-mysql-data-adprocedure-1,0.000014,0.000062,0.000000,0.000074,0.000000,0.028170,0.028205
816,MySQL,Python,python-mysql-data-adprocedure-1,0.000019,0.000100,0.000000,0.000118,0.000000,0.026678,0.026720
817,MySQL,Python,python-mysql-data-adprocedure-1,0.000015,0.000062,0.000000,0.000074,0.000000,0.025269,0.025298
818,MySQL,Python,python-mysql-data-adprocedure-1,0.000016,0.000079,0.000000,0.000092,0.000000,0.026036,0.026068
819,MySQL,Python,python-mysql-data-adprocedure-1,0.000014,0.000068,0.000000,0.000080,0.000000,0.025814,0.025852
820,MySQL,Python,python-mysql-data-adprocedure-1,0.000014,0.000068,0.000000,0.000080,0.000000,0.026273,0.026305
821,MySQL,Python,python-mysql-data-adprocedure-1,0.000014,0.000068,0.000000,0.000081,0.000000,0.024650,0.024680
822,MySQL,Python,python-mysql-data-adprocedure-1,0.000015,0.000082,0.000000,0.000095,0.000000,0.024092,0.024117
823,MySQL,Python,python-mysql-data-adprocedure-1,0.000014,0.000067,0.000000,0.000079,0.000000,0.026302,0.026351
824,MySQL,Python,python-mysql-data-adprocedure-1,0.000015,0.000091,0.000000,0.000105,0.000000,0.028874,0.028907
825,MySQL,Python,python-mysql-data-adprocedure-1,0.000017,0.000086,0.000000,0.000099,0.000000,0.028653,0.028681
826,MySQL,Python,python-mysql-data-adprocedure-1,0.000015,0.000104,0.000000,0.000122,0.000000,0.026061,0.026098
827,MySQL,Python,python-mysql-data-adprocedure-1,0.000016,0.000068,0.000000,0.000081,0.000000,0.024209,0.024252
828,MySQL,Python,python-mysql-data-adprocedure-1,0.000015,0.000070,0.000000,0.000081,0.000000,0.025326,0.025358
829,MySQL,Python,python-mysql-data-adprocedure-1,0.000013,0.000061,0.000000,0.000074,0.000000,0.026338,0.026372
830,MySQL,Python,python-mysql-data-adprocedure-1,0.000014,0.000067,0.000000,0.000077,0.000000,0.025825,0.025856
831,MySQL,Python,python-mysql-data-adprocedure-1,0.000013,0.000066,0.000000,0.000077,0.000000,0.025097,0.025136
832,MySQL,Python,python-mysql-data-adprocedure-1,0.000014,0.000065,0.000000,0.000077,0.000000,0.026343,0.026372
833,MySQL,Python,python-mysql-data-adprocedure-1,0.000014,0.000074,0.000000,0.000085,0.000000,0.026421,0.026465
834,MySQL,Python,python-mysql-data-adprocedure-1,0.000015,0.000072,0.000000,0.000083,0.000000,0.027175,0.027209
835,MySQL,Python,python-mysql-data-adprocedure-1,0.000018,0.000095,0.000000,0.000112,0.000000,0.026270,0.026320
836,MySQL,Python,python-mysql-data-adprocedure-1,0.000015,0.000092,0.000000,0.000110,0.000000,0.026695,0.026722
837,MySQL,Python,python-mysql-data-adprocedure-1,0.000018,0.000082,0.000000,0.000095,0.000000,0.025942,0.025974
838,MySQL,Python,python-mysql-data-adprocedure-1,0.000016,0.000085,0.000000,0.000098,0.000000,0.026600,0.026631
839,MySQL,Python,python-mysql-data-adprocedure-1,0.000016,0.000072,0.000000,0.000083,0.000000,0.025795,0.025831
840,MySQL,Python,python-mysql-data-adprocedure-1,0.000014,0.000064,0.000000,0.000075,0.000000,0.027266,0.027303
841,MySQL,Python,python-mysql-data-adprocedure-1,0.000014,0.000074,0.000000,0.000087,0.000000,0.027635,0.027679
842,MySQL,Python,python-mysql-data-adprocedure-1,0.000015,0.000090,0.000000,0.000103,0.000000,0.026751,0.026780
843,MySQL,Python,python-mysql-data-adprocedure-1,0.000016,0.000093,0.000000,0.000105,0.000000,0.023885,0.023928
844,MySQL,Python,python-mysql-data-adprocedure-1,0.000015,0.000072,0.000000,0.000083,0.000000,0.024113,0.024158
845,MySQL,Python,python-mysql-data-adprocedure-1,0.000015,0.000071,0.000000,0.000085,0.000000,0.025918,0.025951
846,MySQL,Python,python-mysql-data-adprocedure-1,0.000015,0.000068,0.000000,0.000081,0.000000,0.024728,0.024758
847,MySQL,Python,python-mysql-data-adprocedure-1,0.000013,0.000072,0.000000,0.000084,0.000000,0.025840,0.025877
848,MySQL,Python,python-mysql-data-adprocedure-1,0.000017,0.000086,0.000000,0.000100,0.000000,0.026352,0.026388
849,MySQL,Python,python-mysql-data-adprocedure-1,0.000013,0.000067,0.000000,0.000078,0.000000,0.024018,0.024091
850,MySQL,Python,python-mysql-data-adprocedure-1,0.000019,0.000080,0.000000,0.000094,0.000000,0.026925,0.026969
851,MySQL,Python,python-mysql-data-adprocedure-1,0.000015,0.000072,0.000000,0.000086,0.000000,0.027917,0.027963
852,MySQL,Python,python-mysql-data-adprocedure-1,0.000014,0.000073,0.000000,0.000086,0.000000,0.024068,0.024109
853,MySQL,Python,python-mysql-data-adprocedure-1,0.000014,0.000069,0.000000,0.000080,0.000000,0.025418,0.025458
854,MySQL,Python,python-mysql-data-adprocedure-1,0.000014,0.000069,0.000000,0.000081,0.000000,0.025388,0.025430
855,MySQL,Python,python-mysql-data-adprocedure-1,0.000014,0.000067,0.000000,0.000080,0.000000,0.026694,0.026740
856,MySQL,Python,python-mysql-data-adprocedure-1,0.000013,0.000069,0.000000,0.000080,0.000000,0.026226,0.026252
857,MySQL,Python,python-mysql-data-adprocedure-1,0.000015,0.000071,0.000000,0.000083,0.000000,0.025603,0.025643
858,MySQL,Python,python-mysql-data-adprocedure-1,0.000014,0.000091,0.000000,0.000103,0.000000,0.025199,0.025236
859,MySQL,Python,python-mysql-data-adprocedure-1,0.000013,0.000065,0.000000,0.000076,0.000000,0.027338,0.027371
860,MySQL,Python,python-mysql-data-adprocedure-1,0.000014,0.000068,0.000000,0.000080,0.000000,0.026247,0.026293
861,MySQL,Python,python-mysql-data-adprocedure-1,0.000015,0.000068,0.000000,0.000080,0.000000,0.025362,0.025386
862,MySQL,Python,python-mysql-data-adprocedure-1,0.000014,0.000086,0.000000,0.000099,0.000000,0.024551,0.024576
863,MySQL,Python,python-mysql-data-adprocedure-1,0.000013,0.000066,0.000000,0.000078,0.000000,0.026457,0.026492
864,MySQL,Python,python-mysql-data-adprocedure-1,0.000015,0.000069,0.000000,0.000082,0.000000,0.025891,0.025932
865,MySQL,Python,python-mysql-data-adprocedure-1,0.000014,0.000064,0.000000,0.000076,0.000000,0.024729,0.024755
866,MySQL,Python,python-mysql-data-adprocedure-1,0.000041,0.000103,0.000000,0.000117,0.000000,0.024247,0.024277
867,MySQL,Python,python-mysql-data-adprocedure-1,0.000013,0.000063,0.000000,0.000074,0.000000,0.025231,0.025262
868,MySQL,Python,python-mysql-data-adprocedure-1,0.000015,0.000068,0.000000,0.000081,0.000000,0.023682,0.023721
869,MySQL,Python,python-mysql-data-adprocedure-1,0.000015,0.000067,0.000000,0.000078,0.000000,0.025718,0.025745
870,MySQL,Python,python-mysql-data-adprocedure-1,0.000014,0.000064,0.000000,0.000074,0.000000,0.023698,0.023724
871,MySQL,Python,python-mysql-data-adprocedure-1,0.000015,0.000078,0.000000,0.000091,0.000000,0.025827,0.025857
872,MySQL,Python,python-mysql-data-adprocedure-1,0.000013,0.000098,0.000000,0.000109,0.000000,0.025020,0.025045
873,MySQL,Python,python-mysql-data-adprocedure-1,0.000016,0.000069,0.000000,0.000081,0.000000,0.024838,0.024872
874,MySQL,Python,python-mysql-data-adprocedure-1,0.000017,0.000076,0.000000,0.000095,0.000000,0.026178,0.026212
875,MySQL,Python,python-mysql-data-adprocedure-1,0.000017,0.000120,0.000000,0.000137,0.000000,0.026860,0.026897
876,MySQL,Python,python-mysql-data-adprocedure-1,0.000017,0.000078,0.000000,0.000091,0.000000,0.024507,0.024537
877,MySQL,Python,python-mysql-data-adprocedure-1,0.000013,0.000066,0.000000,0.000079,0.000000,0.026289,0.026323
878,MySQL,Python,python-mysql-data-adprocedure-1,0.000020,0.000089,0.000000,0.000109,0.000000,0.028788,0.028825
879,MySQL,Python,python-mysql-data-adprocedure-1,0.000016,0.000083,0.000000,0.000095,0.000000,0.029916,0.029959
880,MySQL,Python,python-mysql-data-adprocedure-1,0.000018,0.000104,0.000000,0.000123,0.000000,0.028895,0.028931
881,MySQL,Python,python-mysql-data-adprocedure-1,0.000027,0.000156,0.000000,0.000179,0.000000,0.026018,0.026064
882,MySQL,Python,python-mysql-data-adprocedure-1,0.000016,0.000068,0.000000,0.000079,0.000000,0.024169,0.024196
883,MySQL,Python,python-mysql-data-adprocedure-1,0.000014,0.000068,0.000000,0.000080,0.000000,0.027496,0.027541
884,MySQL,Python,python-mysql-data-adprocedure-1,0.000016,0.000082,0.000000,0.000097,0.000000,0.025731,0.025776
885,MySQL,Python,python-mysql-data-adprocedure-1,0.000015,0.000108,0.000000,0.000121,0.000000,0.024579,0.024610
886,MySQL,Python,python-mysql-data-adprocedure-1,0.000016,0.000119,0.000000,0.000130,0.000000,0.025180,0.025221
887,MySQL,Python,python-mysql-data-adprocedure-1,0.000015,0.000077,0.000000,0.000090,0.000000,0.022991,0.023023
888,MySQL,Python,python-mysql-data-adprocedure-1,0.000014,0.000075,0.000000,0.000087,0.000000,0.026712,0.026755
889,MySQL,Python,python-mysql-data-adprocedure-1,0.000016,0.000082,0.000000,0.000094,0.000000,0.030878,0.030916
890,MySQL,Python,python-mysql-data-adprocedure-1,0.000017,0.000085,0.000000,0.000099,0.000000,0.024188,0.024222
891,MySQL,Python,python-mysql-data-adprocedure-1,0.000016,0.000069,0.000000,0.000080,0.000000,0.025564,0.025594
892,MySQL,Python,python-mysql-data-adprocedure-1,0.000014,0.000072,0.000000,0.000084,0.000000,0.024705,0.024749
893,MySQL,Python,python-mysql-data-adprocedure-1,0.000014,0.000062,0.000000,0.000076,0.000000,0.025484,0.025524
894,MySQL,Python,python-mysql-data-adprocedure-1,0.000016,0.000083,0.000000,0.000096,0.000000,0.025235,0.025266
895,MySQL,Python,python-mysql-data-adprocedure-1,0.000014,0.000072,0.000000,0.000084,0.000000,0.024691,0.024725
896,MySQL,Python,python-mysql-data-adprocedure-1,0.000016,0.000077,0.000000,0.000089,0.000000,0.024763,0.024798
